ID;SEC00_CHAIN;FACT;PERIOD;YEAR;SUM
28;HAZIR CORBALAR;VOLUME;201405;2014;9,204,340,460
35;HAZIR KAHVELER VE KREMALAR;VOLUME;201405;2014;523,526,889.50
50;ET MAMULLERI;VOLUME;201405;2014;27,375,482,257.30
72;CAMASIR DETERJANLARI;VOLUME;201405;2014;47,475,459,830.12
94;SIRKELER;VOLUME;201405;2014;1,879,405,100
6;MAYONEZLER;VOLUME;201405;2014;1,430,014,940
110;DONDURULMUS GIDALAR;VOLUME;201405;2014;3,547,937,323
121;BRIYANTINLER;VOLUME;201405;2014;6,709,235
62;SULAR;VOLUME;201406;2014;700,483,033,540
31;KURUYEMISLER;VOLUME;201406;2014;12,848,276,292.68
1;MARGARINLER;VOLUME;201406;2014;8,052,529,915
29;MAKARNALAR;VOLUME;201406;2014;29,163,810,379
67;RECELLER;VOLUME;201406;2014;4,309,875,277.40
20;ET VE TAVUK SULARI;VOLUME;201406;2014;26,432,423,000
39;COCUK BEZLERI;VOLUME;201406;2014;233,200,377
118;KOLONYALAR;VOLUME;201406;2014;470,824,480
102;SAC JOLELERI;VOLUME;201406;2014;110,574,565
56;EV PARFUMLERI;VOLUME;201406;2014;711,514
115;ALKOLLU ICECEKLER;VOLUME;201406;2014;747,949,400
88;HAZIR PASTA UNLARI;VOLUME;201406;2014;149,923,844
122;EL TEMIZLEME JELLERI VE KOPUKLERI;VOLUME;201406;2014;151,600
29;MAKARNALAR;VOLUME;201407;2014;28,565,288,465
52;HIJYENIK PEDLER;VOLUME;201407;2014;144,822,469
47;Test Sector 1;VOLUME;201407;2014;-3,578,734,664.24
80;MEYVE SULARI;VOLUME;201407;2014;43,196,424,830
31;KURUYEMISLER;VOLUME;201407;2014;12,085,651,011.90
73;BEBEK MAMALARI;VOLUME;201407;2014;1,305,270,250
68;KREM CIKOLATALAR;VOLUME;201407;2014;5,050,060,805
14;TURK KAHVELERI;VOLUME;201407;2014;1,039,598,600.70
119;SINEK-BOCEK ILACLARI;VOLUME;201407;2014;2,074,847
70;PILLER;VOLUME;201407;2014;4,474,945
85;SAC KREMLERI;VOLUME;201407;2014;950,959,050
95;COP TORBALARI;VOLUME;201407;2014;30,816,370
4;GRANUL ICECEKLER;VOLUME;201407;2014;219,994,638
102;SAC JOLELERI;VOLUME;201407;2014;125,404,965
59;BEBEK BANYO KOPUKLERI;VOLUME;201407;2014;101,197,800
121;BRIYANTINLER;VOLUME;201407;2014;12,264,565
94;SIRKELER;VOLUME;201408;2014;3,010,693,109
28;HAZIR CORBALAR;VOLUME;201408;2014;11,646,710,190
76;MISIR GEVREKLERI;VOLUME;201408;2014;1,110,279,710
20;ET VE TAVUK SULARI;VOLUME;201408;2014;25,801,579,000
64;CAYLAR;VOLUME;201408;2014;11,367,558,534.20
87;TRAS KREM VE KOPUKLERI;VOLUME;201408;2014;168,867,005
108;BANDED PACK;VOLUME;201408;2014;2,470,408,848.30
51;PASTANE URUNLERI;VOLUME;201408;2014;112,041,053
115;ALKOLLU ICECEKLER;VOLUME;201408;2014;599,233,375
89;ENERJI VE SPOR ICECEKLERI;VOLUME;201408;2014;355,452,679
58;MALT ICECEKLER;VOLUME;201408;2014;33,763,140
23;TEREYAGLAR;VOLUME;201409;2014;6,988,790,250
96;SAMPUANLAR;VOLUME;201409;2014;7,131,004,385
33;PUDINGLER;VOLUME;201409;2014;2,681,497,696
4;GRANUL ICECEKLER;VOLUME;201409;2014;202,171,376
17;CEREZLER;VOLUME;201409;2014;2,799,565,244
52;HIJYENIK PEDLER;VOLUME;201409;2014;157,782,102
37;BEBEK ISLAK MENDILLERI;VOLUME;201409;2014;1,131,035,568
35;HAZIR KAHVELER VE KREMALAR;VOLUME;201409;2014;543,743,277.30
53;ALUMINYUM FOLYOLAR VE STREC FILMLER;VOLUME;201409;2014;255,144,443.80
112;SALCALAR;VOLUME;201409;2014;15,238,357,525
108;BANDED PACK;VOLUME;201409;2014;2,872,346,346.72
89;ENERJI VE SPOR ICECEKLERI;VOLUME;201409;2014;348,956,111
74;TUY DOKUCU KREMLER;VOLUME;201409;2014;140,790,140
123;TAHILLI ICECEKLER;VOLUME;201409;2014;88,305
25;AILE PLANLAMASI;VOLUME;201409;2014;806,290
91;DIGER ACIK GIDA URUNLERI;VOLUME;201409;2014;12,291,978
12;AGIZ SAGLIGI;VOLUME;201409;2014;23,340
20;ET VE TAVUK SULARI;VOLUME;201410;2014;26,184,567,000
62;SULAR;VOLUME;201410;2014;661,010,035,100
63;BAKLIYAT;VOLUME;201410;2014;68,333,712,827.62
68;KREM CIKOLATALAR;VOLUME;201410;2014;5,737,484,425
109;LIMON-SALGAM SULARI;VOLUME;201410;2014;1,855,636,470
111;TAHIN - PEKMEZ;VOLUME;201410;2014;2,372,332,819
28;HAZIR CORBALAR;VOLUME;201410;2014;10,200,817,430
73;BEBEK MAMALARI;VOLUME;201410;2014;1,296,333,490
107;HAZIR YEMEKLER;VOLUME;201410;2014;2,566,252,328
11;PIRINC UNLARI;VOLUME;201410;2014;194,151,165
74;TUY DOKUCU KREMLER;VOLUME;201410;2014;133,608,056
75;DIS FIRCALARI;VOLUME;201410;2014;3,038,823
56;EV PARFUMLERI;VOLUME;201410;2014;833,172
60;GUNES YAGLARI VE KREMLERI;VOLUME;201410;2014;12,744,545
123;TAHILLI ICECEKLER;VOLUME;201410;2014;64,515
18;YOGURTLAR;VOLUME;201411;2014;78,878,799,056.40
108;BANDED PACK;VOLUME;201411;2014;2,373,868,806.12
8;HEDIYELIK CIKOLATALAR;VOLUME;201411;2014;526,188,119.80
49;TUZ;VOLUME;201411;2014;9,987,074,983
63;BAKLIYAT;VOLUME;201411;2014;73,980,825,133.40
81;SEKERLER;VOLUME;201411;2014;2,460,852,482.20
37;BEBEK ISLAK MENDILLERI;VOLUME;201411;2014;1,187,672,474
103;GAZLI MESRUBATLAR;VOLUME;201411;2014;99,980,427,090
75;DIS FIRCALARI;VOLUME;201411;2014;2,955,784
55;TRAS BICAKLARI;VOLUME;201411;2014;12,000,621
15;KAGIT URUNLERI;VOLUME;201411;2014;1,983,002,367
87;TRAS KREM VE KOPUKLERI;VOLUME;201411;2014;163,335,390
40;BUZLU CAYLAR;VOLUME;201411;2014;4,920,556,240
10;YARABANTLARI;VOLUME;201411;2014;3,345,732
106;RENKLI KOZMETIKLER;VOLUME;201411;2014;2,126,158
95;COP TORBALARI;VOLUME;201411;2014;31,949,485
118;KOLONYALAR;VOLUME;201411;2014;519,665,400
101;SAC SPREYLERI;VOLUME;201411;2014;29,016,560
78;EKMEKLER;VOLUME;201412;2014;3,760,024,219
23;TEREYAGLAR;VOLUME;201412;2014;7,132,808,785.90
37;BEBEK ISLAK MENDILLERI;VOLUME;201412;2014;1,179,949,381
90;TOZ SABUNLAR;VOLUME;201412;2014;166,322,600
87;TRAS KREM VE KOPUKLERI;VOLUME;201412;2014;167,864,320
50;ET MAMULLERI;VOLUME;201412;2014;21,640,509,694.80
71;SAKIZLAR;VOLUME;201412;2014;121,523,483
118;KOLONYALAR;VOLUME;201412;2014;466,698,710
8;HEDIYELIK CIKOLATALAR;VOLUME;201412;2014;449,454,634
5;NONWEB;VOLUME;201412;2014;3,444,341,155.50
36;TURSULAR;VOLUME;201412;2014;2,280,193,268.90
120;KOPUK JOLELER;VOLUME;201412;2014;13,722,375
98;DEODORANTLAR;VOLUME;201412;2014;239,087,743
56;EV PARFUMLERI;VOLUME;201412;2014;871,763
91;DIGER ACIK GIDA URUNLERI;VOLUME;201412;2014;39,729,812
60;GUNES YAGLARI VE KREMLERI;VOLUME;201412;2014;6,709,100
99;BEBEK PUDRALARI;VOLUME;201412;2014;6,301,325
103;GAZLI MESRUBATLAR;VOLUME;201501;2015;84,022,618,600
63;BAKLIYAT;VOLUME;201501;2015;64,071,534,381.50
76;MISIR GEVREKLERI;VOLUME;201501;2015;1,227,337,600
44;KADIN PARFUMLERI;VOLUME;201501;2015;42,936,335
70;PILLER;VOLUME;201501;2015;4,625,394
88;HAZIR PASTA UNLARI;VOLUME;201501;2015;243,243,895
116;ARAP SABUNLARI;VOLUME;201501;2015;153,758,560
74;TUY DOKUCU KREMLER;VOLUME;201501;2015;117,836,191
51;PASTANE URUNLERI;VOLUME;201501;2015;263,813,115.80
89;ENERJI VE SPOR ICECEKLERI;VOLUME;201501;2015;324,320,410
86;TRAS LOSYONLARI;VOLUME;201501;2015;20,915,640
59;BEBEK BANYO KOPUKLERI;VOLUME;201501;2015;80,564,300
15;KAGIT URUNLERI;VOLUME;201502;2015;1,986,747,627
105;SUTLER;VOLUME;201502;2015;168,412,432,154
19;AYRAN VE KREMA;VOLUME;201502;2015;4,655,829,292
68;KREM CIKOLATALAR;VOLUME;201502;2015;5,457,413,052
71;SAKIZLAR;VOLUME;201502;2015;127,057,175
85;SAC KREMLERI;VOLUME;201502;2015;900,966,175
20;ET VE TAVUK SULARI;VOLUME;201502;2015;28,135,563,000
67;RECELLER;VOLUME;201502;2015;5,141,967,585
89;ENERJI VE SPOR ICECEKLERI;VOLUME;201502;2015;282,985,900
5;NONWEB;VOLUME;201502;2015;3,078,451,082
97;BIRALAR;VOLUME;201502;2015;3,224,859,072
109;LIMON-SALGAM SULARI;VOLUME;201502;2015;1,644,158,870
21;AMPULLER;VOLUME;201502;2015;725,892
8;HEDIYELIK CIKOLATALAR;VOLUME;201502;2015;333,839,197
87;TRAS KREM VE KOPUKLERI;VOLUME;201502;2015;164,510,780
4;GRANUL ICECEKLER;VOLUME;201502;2015;156,788,513
117;MOBILYA BAKIM URUNLERI;VOLUME;201502;2015;246,406,700
51;PASTANE URUNLERI;VOLUME;201503;2015;270,672,369.01
62;SULAR;VOLUME;201503;2015;648,925,125,550
35;HAZIR KAHVELER VE KREMALAR;VOLUME;201503;2015;585,938,110.90
49;TUZ;VOLUME;201503;2015;8,569,741,630
71;SAKIZLAR;VOLUME;201503;2015;121,527,178
64;CAYLAR;VOLUME;201503;2015;12,452,062,110.40
38;SIVI YAGLAR;VOLUME;201503;2015;56,434,254,439
97;BIRALAR;VOLUME;201503;2015;3,208,958,437
108;BANDED PACK;VOLUME;201503;2015;2,216,812,586.74
47;Test Sector 1;VOLUME;201503;2015;-3,177,562,883.92
46;HALI SAMPUANLARI;VOLUME;201503;2015;178,792,100
89;ENERJI VE SPOR ICECEKLERI;VOLUME;201503;2015;275,837,166
102;SAC JOLELERI;VOLUME;201503;2015;91,525,190
118;KOLONYALAR;VOLUME;201503;2015;414,235,183
2;DONDURMALAR;VOLUME;201503;2015;987,330,204.50
120;KOPUK JOLELER;VOLUME;201503;2015;8,879,200
90;TOZ SABUNLAR;VOLUME;201503;2015;155,712,300
69;YUMURTALAR;VOLUME;201504;2015;705,544,469.30
16;BEYAZ ETLER;VOLUME;201504;2015;40,266,398,995.10
108;BANDED PACK;VOLUME;201504;2015;2,331,434,960.56
76;MISIR GEVREKLERI;VOLUME;201504;2015;1,296,066,730
73;BEBEK MAMALARI;VOLUME;201504;2015;1,313,046,330
42;KETCAPLAR;VOLUME;201504;2015;3,123,670,437
20;ET VE TAVUK SULARI;VOLUME;201504;2015;27,236,522,000
74;TUY DOKUCU KREMLER;VOLUME;201504;2015;113,262,190
88;HAZIR PASTA UNLARI;VOLUME;201504;2015;194,045,965
51;PASTANE URUNLERI;VOLUME;201504;2015;282,629,715
120;KOPUK JOLELER;VOLUME;201504;2015;8,208,850
79;CIKOLATALAR;VOLUME;201505;2015;1,679,387,315.50
40;BUZLU CAYLAR;VOLUME;201505;2015;5,291,796,420
68;KREM CIKOLATALAR;VOLUME;201505;2015;5,282,981,029
66;BISKUVILER;VOLUME;201505;2015;23,221,819,031
4;GRANUL ICECEKLER;VOLUME;201505;2015;110,013,841
94;SIRKELER;VOLUME;201505;2015;2,037,729,355
112;SALCALAR;VOLUME;201505;2015;11,665,378,350.60
39;COCUK BEZLERI;VOLUME;201505;2015;277,900,892
74;TUY DOKUCU KREMLER;VOLUME;201505;2015;112,607,471
44;KADIN PARFUMLERI;VOLUME;201505;2015;45,071,470
51;PASTANE URUNLERI;VOLUME;201505;2015;229,428,991.19
99;BEBEK PUDRALARI;VOLUME;201505;2015;7,292,100
25;AILE PLANLAMASI;VOLUME;201505;2015;478,100
47;Test Sector 1;VOLUME;201506;2015;135,970,321,599.42
6;MAYONEZLER;VOLUME;201506;2015;1,616,494,995
93;BAHARATLAR;VOLUME;201506;2015;3,288,200,046
71;SAKIZLAR;VOLUME;201506;2015;111,602,300
17;CEREZLER;VOLUME;201506;2015;2,474,467,636
20;ET VE TAVUK SULARI;VOLUME;201506;2015;29,078,357,000
27;MAYALAR;VOLUME;201506;2015;384,410,771
89;ENERJI VE SPOR ICECEKLERI;VOLUME;201506;2015;359,117,174
109;LIMON-SALGAM SULARI;VOLUME;201506;2015;1,748,880,420
102;SAC JOLELERI;VOLUME;201506;2015;87,532,120
61;TRAS ALETLERI;VOLUME;201506;2015;23,945
91;DIGER ACIK GIDA URUNLERI;VOLUME;201506;2015;22,817,352
16;BEYAZ ETLER;VOLUME;201507;2015;42,627,179,407.90
111;TAHIN - PEKMEZ;VOLUME;201507;2015;1,516,628,250.40
41;KAKAOLU SUT TOZLARI;VOLUME;201507;2015;339,479,838.50
25;AILE PLANLAMASI;VOLUME;201507;2015;517,530
22;CILT BAKIM URUNLERI;VOLUME;201507;2015;300,747,331
100;KUMAS KOKU GIDERICILER;VOLUME;201507;2015;157,025,185
114;BALIK KONSERVELERI;VOLUME;201507;2015;374,981,845
99;BEBEK PUDRALARI;VOLUME;201507;2015;6,974,995
69;YUMURTALAR;VOLUME;201508;2015;672,858,838
83;SABUNLAR VE DUS JELLERI;VOLUME;201508;2015;10,655,227,544
102;SAC JOLELERI;VOLUME;201508;2015;90,040,525
3;BULASIK DETERJANLARI;VOLUME;201508;2015;18,012,277,653.80
96;SAMPUANLAR;VOLUME;201508;2015;6,776,870,850
72;CAMASIR DETERJANLARI;VOLUME;201508;2015;50,131,595,952.64
101;SAC SPREYLERI;VOLUME;201508;2015;25,186,948
22;CILT BAKIM URUNLERI;VOLUME;201508;2015;278,203,823
120;KOPUK JOLELER;VOLUME;201508;2015;5,041,775
59;BEBEK BANYO KOPUKLERI;VOLUME;201508;2015;46,141,100
1;MARGARINLER;VOLUME;201509;2015;8,321,902,690
63;BAKLIYAT;VOLUME;201509;2015;61,075,279,192.40
13;EV TEMIZLIGI MADDELERI;VOLUME;201509;2015;37,049,746,525.45
33;PUDINGLER;VOLUME;201509;2015;2,786,524,674
71;SAKIZLAR;VOLUME;201509;2015;110,520,192
23;TEREYAGLAR;VOLUME;201509;2015;7,570,020,999.50
76;MISIR GEVREKLERI;VOLUME;201509;2015;1,142,807,825
110;DONDURULMUS GIDALAR;VOLUME;201509;2015;3,908,533,314
78;EKMEKLER;VOLUME;201509;2015;3,164,644,099
97;BIRALAR;VOLUME;201509;2015;4,241,544,188
4;GRANUL ICECEKLER;VOLUME;201509;2015;139,019,878
87;TRAS KREM VE KOPUKLERI;VOLUME;201509;2015;147,367,620
46;HALI SAMPUANLARI;VOLUME;201509;2015;203,847,750
10;YARABANTLARI;VOLUME;201509;2015;2,689,828
90;TOZ SABUNLAR;VOLUME;201509;2015;176,598,400
120;KOPUK JOLELER;VOLUME;201509;2015;10,626,725
88;HAZIR PASTA UNLARI;VOLUME;201509;2015;140,165,426
91;DIGER ACIK GIDA URUNLERI;VOLUME;201509;2015;13,375,650
82;SALEPLER VE BOZALAR;VOLUME;201509;2015;142,423,130
12;AGIZ SAGLIGI;VOLUME;201509;2015;26,435
103;GAZLI MESRUBATLAR;VOLUME;201510;2015;117,443,388,690
18;YOGURTLAR;VOLUME;201510;2015;81,311,475,550.10
34;EV TEMIZLIGI ARACLARI;VOLUME;201510;2015;15,693,357
20;ET VE TAVUK SULARI;VOLUME;201510;2015;26,363,341,000
22;CILT BAKIM URUNLERI;VOLUME;201510;2015;296,925,997
28;HAZIR CORBALAR;VOLUME;201510;2015;9,185,008,770
56;EV PARFUMLERI;VOLUME;201510;2015;734,109
74;TUY DOKUCU KREMLER;VOLUME;201510;2015;134,984,571
82;SALEPLER VE BOZALAR;VOLUME;201510;2015;438,323,715
46;HALI SAMPUANLARI;VOLUME;201510;2015;196,680,350
25;AILE PLANLAMASI;VOLUME;201510;2015;644,745
69;YUMURTALAR;VOLUME;201511;2015;751,203,160
15;KAGIT URUNLERI;VOLUME;201511;2015;2,035,247,916
79;CIKOLATALAR;VOLUME;201511;2015;1,721,125,669.75
103;GAZLI MESRUBATLAR;VOLUME;201511;2015;111,096,924,420
23;TEREYAGLAR;VOLUME;201511;2015;7,545,389,030.30
71;SAKIZLAR;VOLUME;201511;2015;120,352,792.40
55;TRAS BICAKLARI;VOLUME;201511;2015;10,659,016
77;ZEYTINLER;VOLUME;201511;2015;15,029,294,133.88
98;DEODORANTLAR;VOLUME;201511;2015;214,972,801
118;KOLONYALAR;VOLUME;201511;2015;459,112,550
117;MOBILYA BAKIM URUNLERI;VOLUME;201511;2015;223,486,350
2;DONDURMALAR;VOLUME;201511;2015;2,901,603,485
76;MISIR GEVREKLERI;VOLUME;201511;2015;1,291,772,420
22;CILT BAKIM URUNLERI;VOLUME;201511;2015;417,922,213
120;KOPUK JOLELER;VOLUME;201511;2015;7,020,900
116;ARAP SABUNLARI;VOLUME;201511;2015;175,951,030
10;YARABANTLARI;VOLUME;201511;2015;4,334,246
59;BEBEK BANYO KOPUKLERI;VOLUME;201511;2015;79,448,500
58;MALT ICECEKLER;VOLUME;201511;2015;36,731,070
29;MAKARNALAR;VOLUME;201512;2015;27,167,673,355
64;CAYLAR;VOLUME;201512;2015;13,089,808,560.70
56;EV PARFUMLERI;VOLUME;201512;2015;761,676
69;YUMURTALAR;VOLUME;201512;2015;740,213,679
81;SEKERLER;VOLUME;201512;2015;1,649,291,849
22;CILT BAKIM URUNLERI;VOLUME;201512;2015;426,092,536
63;BAKLIYAT;VOLUME;201512;2015;67,536,382,436.80
68;KREM CIKOLATALAR;VOLUME;201512;2015;5,851,934,145
52;HIJYENIK PEDLER;VOLUME;201512;2015;152,744,220
38;SIVI YAGLAR;VOLUME;201512;2015;60,336,346,140
42;KETCAPLAR;VOLUME;201512;2015;3,074,955,109
110;DONDURULMUS GIDALAR;VOLUME;201512;2015;4,074,327,696
43;SAC BOYALARI;VOLUME;201512;2015;70,441,674.50
34;EV TEMIZLIGI ARACLARI;VOLUME;201512;2015;14,942,255
7;HELVALAR;VOLUME;201512;2015;2,379,006,716
51;PASTANE URUNLERI;VOLUME;201512;2015;734,022,220
100;KUMAS KOKU GIDERICILER;VOLUME;201512;2015;124,060,530
61;TRAS ALETLERI;VOLUME;201512;2015;20,325
22;CILT BAKIM URUNLERI;VOLUME;201601;2016;429,320,410
81;SEKERLER;VOLUME;201601;2016;1,571,598,671.70
7;HELVALAR;VOLUME;201601;2016;2,355,547,448
109;LIMON-SALGAM SULARI;VOLUME;201601;2016;1,520,505,820
85;SAC KREMLERI;VOLUME;201601;2016;750,263,825
116;ARAP SABUNLARI;VOLUME;201601;2016;150,525,330
46;HALI SAMPUANLARI;VOLUME;201601;2016;124,138,700
58;MALT ICECEKLER;VOLUME;201601;2016;54,565,380
61;TRAS ALETLERI;VOLUME;201601;2016;32,857
12;AGIZ SAGLIGI;VOLUME;201601;2016;14,285
37;BEBEK ISLAK MENDILLERI;VOLUME;201602;2016;1,492,879,813
82;SALEPLER VE BOZALAR;VOLUME;201602;2016;2,883,905,915
29;MAKARNALAR;VOLUME;201602;2016;29,335,780,316
103;GAZLI MESRUBATLAR;VOLUME;201602;2016;80,397,176,040
107;HAZIR YEMEKLER;VOLUME;201602;2016;3,448,174,878
89;ENERJI VE SPOR ICECEKLERI;VOLUME;201602;2016;256,417,438
77;ZEYTINLER;VOLUME;201602;2016;13,182,688,658.90
27;MAYALAR;VOLUME;201602;2016;455,174,660.50
94;SIRKELER;VOLUME;201602;2016;2,749,611,782
92;TOZ-KESME SEKERLER;VOLUME;201602;2016;45,490,872,036.80
54;SOSLAR;VOLUME;201602;2016;911,452,035
111;TAHIN - PEKMEZ;VOLUME;201602;2016;3,015,798,000.60
19;AYRAN VE KREMA;VOLUME;201602;2016;5,457,565,366
85;SAC KREMLERI;VOLUME;201602;2016;786,226,980
76;MISIR GEVREKLERI;VOLUME;201602;2016;1,331,679,665
46;HALI SAMPUANLARI;VOLUME;201602;2016;143,899,700
52;HIJYENIK PEDLER;VOLUME;201603;2016;147,185,736
79;CIKOLATALAR;VOLUME;201603;2016;1,884,867,056.95
18;YOGURTLAR;VOLUME;201603;2016;71,884,754,764
78;EKMEKLER;VOLUME;201603;2016;3,660,704,348
19;AYRAN VE KREMA;VOLUME;201603;2016;5,265,315,903
40;BUZLU CAYLAR;VOLUME;201603;2016;4,593,626,440
101;SAC SPREYLERI;VOLUME;201603;2016;21,762,770
12;AGIZ SAGLIGI;VOLUME;201603;2016;39,698
53;ALUMINYUM FOLYOLAR VE STREC FILMLER;VOLUME;201603;2016;157,546,426.64
120;KOPUK JOLELER;VOLUME;201603;2016;3,835,925
71;SAKIZLAR;VOLUME;201604;2016;122,941,404
65;PEYNIRLER;VOLUME;201604;2016;40,886,522,157.17
5;NONWEB;VOLUME;201604;2016;3,555,674,588.60
35;HAZIR KAHVELER VE KREMALAR;VOLUME;201604;2016;567,731,609.40
72;CAMASIR DETERJANLARI;VOLUME;201604;2016;49,751,558,888.68
42;KETCAPLAR;VOLUME;201604;2016;3,296,804,171
45;AGIZ GARGARALARI;VOLUME;201604;2016;102,168,232
55;TRAS BICAKLARI;VOLUME;201604;2016;9,704,773
39;COCUK BEZLERI;VOLUME;201604;2016;284,133,006
95;COP TORBALARI;VOLUME;201604;2016;27,888,850
46;HALI SAMPUANLARI;VOLUME;201604;2016;153,689,750
58;MALT ICECEKLER;VOLUME;201604;2016;20,477,880
86;TRAS LOSYONLARI;VOLUME;201604;2016;15,559,064
105;SUTLER;VOLUME;201605;2016;169,627,330,031
3;BULASIK DETERJANLARI;VOLUME;201605;2016;18,831,482,135
77;ZEYTINLER;VOLUME;201605;2016;12,295,733,079.80
30;MADEN SULARI;VOLUME;201605;2016;17,293,722,840
34;EV TEMIZLIGI ARACLARI;VOLUME;201605;2016;14,294,879
111;TAHIN - PEKMEZ;VOLUME;201605;2016;1,569,067,011.20
16;BEYAZ ETLER;VOLUME;201605;2016;39,586,827,159.36
37;BEBEK ISLAK MENDILLERI;VOLUME;201605;2016;1,381,595,530
72;CAMASIR DETERJANLARI;VOLUME;201605;2016;50,312,181,127.72
2;DONDURMALAR;VOLUME;201605;2016;7,939,758,640
76;MISIR GEVREKLERI;VOLUME;201605;2016;1,303,814,425
88;HAZIR PASTA UNLARI;VOLUME;201605;2016;145,719,324
52;HIJYENIK PEDLER;VOLUME;201606;2016;148,460,942
86;TRAS LOSYONLARI;VOLUME;201606;2016;19,816,180
38;SIVI YAGLAR;VOLUME;201606;2016;58,718,636,880
80;MEYVE SULARI;VOLUME;201606;2016;31,663,432,650
31;KURUYEMISLER;VOLUME;201606;2016;12,824,780,858.30
64;CAYLAR;VOLUME;201606;2016;12,737,550,751.60
33;PUDINGLER;VOLUME;201606;2016;3,172,505,756
1;MARGARINLER;VOLUME;201606;2016;8,367,585,500
78;EKMEKLER;VOLUME;201606;2016;3,414,272,063
75;DIS FIRCALARI;VOLUME;201606;2016;3,000,192
82;SALEPLER VE BOZALAR;VOLUME;201606;2016;182,701,810
97;BIRALAR;VOLUME;201606;2016;2,153,465,083
56;EV PARFUMLERI;VOLUME;201606;2016;495,416
48;EV YAPIMI URUNLER;VOLUME;201606;2016;119,072,345,305
27;MAYALAR;VOLUME;201606;2016;400,483,421.50
21;AMPULLER;VOLUME;201606;2016;513,283
58;MALT ICECEKLER;VOLUME;201606;2016;65,571,120
103;GAZLI MESRUBATLAR;VOLUME;201607;2016;118,562,495,460
30;MADEN SULARI;VOLUME;201607;2016;22,402,228,500
78;EKMEKLER;VOLUME;201607;2016;3,168,259,399
49;TUZ;VOLUME;201607;2016;8,512,297,720
15;KAGIT URUNLERI;VOLUME;201607;2016;1,959,424,655
63;BAKLIYAT;VOLUME;201607;2016;56,876,954,560.50
32;UNLAR;VOLUME;201607;2016;27,994,827,249
38;SIVI YAGLAR;VOLUME;201607;2016;54,212,590,226
14;TURK KAHVELERI;VOLUME;201607;2016;1,282,000,626
3;BULASIK DETERJANLARI;VOLUME;201607;2016;18,987,068,686
97;BIRALAR;VOLUME;201607;2016;3,363,961,614
55;TRAS BICAKLARI;VOLUME;201607;2016;10,351,435
45;AGIZ GARGARALARI;VOLUME;201607;2016;84,429,725
102;SAC JOLELERI;VOLUME;201607;2016;76,133,325
116;ARAP SABUNLARI;VOLUME;201607;2016;213,119,920
6;MAYONEZLER;VOLUME;201608;2016;1,585,457,570
16;BEYAZ ETLER;VOLUME;201608;2016;40,100,066,009
48;EV YAPIMI URUNLER;VOLUME;201608;2016;129,216,597,222
104;CIKOLATA KAPLAMALAR;VOLUME;201608;2016;4,439,797,004.40
30;MADEN SULARI;VOLUME;201608;2016;23,441,828,080
15;KAGIT URUNLERI;VOLUME;201608;2016;1,849,502,512
55;TRAS BICAKLARI;VOLUME;201608;2016;10,586,153
31;KURUYEMISLER;VOLUME;201608;2016;12,906,809,895.46
119;SINEK-BOCEK ILACLARI;VOLUME;201608;2016;1,597,632
38;SIVI YAGLAR;VOLUME;201608;2016;53,694,793,770
78;EKMEKLER;VOLUME;201608;2016;3,448,435,824
27;MAYALAR;VOLUME;201608;2016;385,991,758
75;DIS FIRCALARI;VOLUME;201608;2016;3,266,533
22;CILT BAKIM URUNLERI;VOLUME;201608;2016;296,212,761
111;TAHIN - PEKMEZ;VOLUME;201608;2016;1,057,625,950
26;KEDI-KOPEK MAMALARI;VOLUME;201608;2016;345,589,047
88;HAZIR PASTA UNLARI;VOLUME;201608;2016;126,303,903
45;AGIZ GARGARALARI;VOLUME;201608;2016;87,828,135
47;Test Sector 1;VOLUME;201609;2016;137,796,371,643.91
41;KAKAOLU SUT TOZLARI;VOLUME;201609;2016;356,155,869
80;MEYVE SULARI;VOLUME;201609;2016;27,833,811,740
14;TURK KAHVELERI;VOLUME;201609;2016;1,641,508,270
23;TEREYAGLAR;VOLUME;201609;2016;7,590,897,093.50
62;SULAR;VOLUME;201609;2016;715,648,538,030
103;GAZLI MESRUBATLAR;VOLUME;201609;2016;127,313,884,990
16;BEYAZ ETLER;VOLUME;201609;2016;32,628,124,600.70
9;KULAK TEMIZLEME CUBUGU;VOLUME;201609;2016;189,341,510
15;KAGIT URUNLERI;VOLUME;201609;2016;1,984,862,109
49;TUZ;VOLUME;201609;2016;9,819,327,140
67;RECELLER;VOLUME;201609;2016;4,194,337,638
84;CAMASIR YUMUSATICILARI;VOLUME;201609;2016;20,002,334,300
56;EV PARFUMLERI;VOLUME;201609;2016;541,451
22;CILT BAKIM URUNLERI;VOLUME;201609;2016;347,054,436
111;TAHIN - PEKMEZ;VOLUME;201609;2016;1,360,425,552
6;MAYONEZLER;VOLUME;201609;2016;1,603,654,970
118;KOLONYALAR;VOLUME;201609;2016;1,055,969,013
58;MALT ICECEKLER;VOLUME;201609;2016;59,895,180
121;BRIYANTINLER;VOLUME;201609;2016;3,399,935
65;PEYNIRLER;VOLUME;201610;2016;43,887,337,125.30
50;ET MAMULLERI;VOLUME;201610;2016;15,896,581,720.60
29;MAKARNALAR;VOLUME;201610;2016;28,509,658,846
7;HELVALAR;VOLUME;201610;2016;1,723,080,111
102;SAC JOLELERI;VOLUME;201610;2016;73,697,785
107;HAZIR YEMEKLER;VOLUME;201610;2016;2,735,113,213
74;TUY DOKUCU KREMLER;VOLUME;201610;2016;123,714,259
